puntos,precio,provincia,region_1,region_2,critico,variedad
91,35,Washington,Walla Walla Valley (WA),Columbia Valley,Paul Gregutt,Syrah
89,35,California,Shenandoah Valley (CA),Sierra Foothills,Jim Gordon,Zinfandel
86,35,California,Chiles Valley,Napa,Virginie Boone,Zinfandel
91,35,Washington,Yakima Valley,Columbia Valley,Sean P. Sullivan,Mourvèdre
89,35,Washington,Red Mountain,Columbia Valley,Paul Gregutt,Cabernet Sauvignon
86,35,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
94,35,California,Santa Barbara County,Central Coast,Matt Kettmann,Chardonnay
89,35,Washington,Horse Heaven Hills,Columbia Valley,Sean P. Sullivan,Rhône-style Red Blend
90,35,California,Shenandoah Valley (CA),Sierra Foothills,Jim Gordon,Zinfandel
91,35,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
82,35,California,Dry Creek Valley,Sonoma,Virginie Boone,Merlot
90,35,Oregon,Ribbon Ridge,Willamette Valley,Paul Gregutt,Pinot Noir
90,35,California,Russian River Valley,Sonoma,Virginie Boone,Chardonnay
91,35,California,Contra Costa County,Central Coast,Jim Gordon,Petite Sirah
89,35,Washington,Horse Heaven Hills,Columbia Valley,Sean P. Sullivan,Syrah
87,35,California,Sonoma County,Sonoma,Virginie Boone,Red Blend
90,35,California,Dry Creek Valley,Sonoma,Virginie Boone,Picpoul
86,35,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Chardonnay
90,35,California,Napa Valley,Napa,Virginie Boone,Cabernet Sauvignon
90,35,California,Carneros,Napa-Sonoma,Virginie Boone,Chardonnay
91,35,California,Placer County,Sierra Foothills,Jim Gordon,Petite Sirah
88,35,Oregon,Umpqua Valley,Southern Oregon,Paul Gregutt,Pinot Noir
88,35,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Chardonnay
93,35,California,Santa Barbara County,Central Coast,Matt Kettmann,Pinot Noir
90,35,Washington,Red Mountain,Columbia Valley,Sean P. Sullivan,Bordeaux-style Red Blend
88,35,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
90,35,California,Alexander Valley,Sonoma,Virginie Boone,Zinfandel
86,35,California,Amador County,Sierra Foothills,Virginie Boone,Zinfandel
87,35,Oregon,Oregon,Oregon Other,Sean P. Sullivan,Pinot Noir
90,35,California,Paso Robles,Central Coast,Matt Kettmann,Red Blend
90,35,California,Paso Robles,Central Coast,Matt Kettmann,Rhône-style Red Blend
92,35,California,Carneros,Napa-Sonoma,Virginie Boone,Sparkling Blend
90,35,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
88,35,Washington,Yakima Valley,Columbia Valley,Paul Gregutt,Bordeaux-style Red Blend
88,35,California,Lodi,Central Valley,Virginie Boone,Port
87,35,California,Mokelumne River,Central Valley,Jim Gordon,Zinfandel
91,35,California,Paso Robles,Central Coast,Matt Kettmann,G-S-M
91,35,California,Paso Robles,Central Coast,Matt Kettmann,Red Blend
91,35,California,Santa Cruz Mountains,Central Coast,Matt Kettmann,Chardonnay
89,35,Oregon,Oregon,Oregon Other,Paul Gregutt,Rosé
89,35,California,Sierra Foothills,Sierra Foothills,Jim Gordon,Chardonnay
88,35,California,Alexander Valley,Sonoma,Virginie Boone,Cabernet Sauvignon
93,35,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,Bordeaux-style Red Blend
89,35,Washington,Red Mountain,Columbia Valley,Paul Gregutt,Malbec
86,35,California,Santa Barbara County,Central Coast,Matt Kettmann,Red Blend
82,35,Washington,Lake Chelan,Columbia Valley,Sean P. Sullivan,Pinot Grigio
92,35,California,Santa Cruz Mountains,Central Coast,Matt Kettmann,Pinot Noir
92,35,California,Rockpile,Sonoma,Virginie Boone,Zinfandel
88,35,California,Monterey,Central Coast,Matt Kettmann,Petite Sirah
86,35,California,Lodi,Central Valley,Virginie Boone,Cabernet Franc
84,35,California,Napa Valley,Napa,Virginie Boone,Red Blend
84,35,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Bordeaux-style Red Blend
85,35,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,Zinfandel
87,35,Oregon,Umpqua Valley,Southern Oregon,Paul Gregutt,Tempranillo
84,35,California,Livermore Valley,Central Coast,Jim Gordon,White Blend
83,35,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Sparkling Blend
92,35,Oregon,Chehalem Mountains,Willamette Valley,Paul Gregutt,Pinot Noir
87,35,Washington,Lake Chelan,Columbia Valley,Paul Gregutt,Cabernet Franc
92,35,Oregon,Ribbon Ridge,Willamette Valley,Paul Gregutt,Pinot Noir
88,35,Washington,Yakima Valley,Columbia Valley,Sean P. Sullivan,Bordeaux-style Red Blend
87,35,Oregon,Oregon,Oregon Other,Paul Gregutt,Chardonnay
92,35,California,Santa Barbara County,Central Coast,Matt Kettmann,Cabernet Sauvignon
87,35,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Chardonnay
87,35,Oregon,Umpqua Valley,Southern Oregon,Paul Gregutt,Baco Noir
90,35,Washington,Washington,Washington Other,Sean P. Sullivan,Chardonnay
84,35,New York,North Fork of Long Island,Long Island,Joe Czerwinski,Pinot Noir
92,35,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,Chardonnay
88,35,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
95,35,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Chardonnay
88,35,California,St. Helena,Napa,Virginie Boone,Sauvignon Blanc
92,35,Oregon,Dundee Hills,Willamette Valley,Paul Gregutt,Chardonnay
90,35,California,Humboldt County,North Coast,Jim Gordon,Cabernet Sauvignon
93,35,Washington,Wahluke Slope,Columbia Valley,Paul Gregutt,Cabernet Franc
86,35,Washington,Yakima Valley,Columbia Valley,Sean P. Sullivan,Bordeaux-style Red Blend
93,35,Washington,Wahluke Slope,Columbia Valley,Paul Gregutt,Syrah
85,35,California,Russian River Valley,Sonoma,Virginie Boone,Sauvignon Blanc
93,35,California,Sonoma County,Sonoma,Virginie Boone,Syrah
93,35,California,Santa Ynez Valley,Central Coast,Matt Kettmann,Bordeaux-style Red Blend
88,35,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
91,35,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,Cabernet Sauvignon
91,35,California,Alexander Valley,Sonoma,Virginie Boone,Sauvignon Blanc
90,35,California,Santa Ynez Valley,Central Coast,Matt Kettmann,Syrah
89,35,California,Oakville,Napa,Virginie Boone,Cabernet Sauvignon
90,35,California,Napa Valley,Napa,Virginie Boone,Rosé
87,35,California,Alexander Valley,Sonoma,Virginie Boone,Cabernet Sauvignon
90,35,California,Paso Robles,Central Coast,Matt Kettmann,Rhône-style Red Blend
87,35,Oregon,Oregon,Oregon Other,Paul Gregutt,Tempranillo
86,35,California,Carneros,Napa-Sonoma,Virginie Boone,Merlot
89,35,California,Paso Robles,Central Coast,Matt Kettmann,Syrah
90,35,Oregon,Ribbon Ridge,Willamette Valley,Paul Gregutt,Pinot Noir
90,35,California,Russian River Valley,Sonoma,Virginie Boone,Chardonnay
91,35,Washington,Horse Heaven Hills,Columbia Valley,Paul Gregutt,Syrah
86,35,California,Contra Costa County,Central Coast,Virginie Boone,Petite Sirah
90,35,California,Russian River Valley,Sonoma,Virginie Boone,Albariño
86,35,California,Russian River Valley,Sonoma,Virginie Boone,Zinfandel
86,35,California,Santa Cruz Mountains,Central Coast,Matt Kettmann,Viognier
91,35,Oregon,Southern Oregon,Southern Oregon,Paul Gregutt,Tempranillo
90,35,Washington,Horse Heaven Hills,Columbia Valley,Paul Gregutt,Mourvèdre
90,35,California,Napa Valley,Napa,Virginie Boone,Bordeaux-style Red Blend
88,35,California,Lodi,Central Valley,Virginie Boone,Tannat
85,35,California,Paso Robles,Central Coast,Matt Kettmann,Chenin Blanc
92,35,California,Paso Robles,Central Coast,Matt Kettmann,Rhône-style Red Blend
92,35,Oregon,McMinnville,Willamette Valley,Paul Gregutt,Riesling
92,35,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,Merlot
90,35,California,Napa County,Napa,Virginie Boone,Red Blend
82,35,California,Calistoga,Napa,Virginie Boone,Zinfandel
82,35,California,Livermore Valley,Central Coast,Jim Gordon,Merlot
88,35,Washington,Yakima Valley,Columbia Valley,Sean P. Sullivan,Bordeaux-style Red Blend
91,35,California,Santa Ynez Valley,Central Coast,Matt Kettmann,Syrah
91,35,Oregon,Ribbon Ridge,Willamette Valley,Paul Gregutt,Pinot Noir
91,35,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Gris
91,35,California,Sonoma Coast,Sonoma,Virginie Boone,Chardonnay
91,35,Washington,Ancient Lakes,Columbia Valley,Sean P. Sullivan,Chardonnay
91,35,Washington,Washington,Washington Other,Sean P. Sullivan,Syrah
94,35,Washington,Wahluke Slope,Columbia Valley,Paul Gregutt,Syrah
90,35,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
92,35,California,Santa Maria Valley,Central Coast,Matt Kettmann,Sauvignon Blanc
88,35,California,Santa Lucia Highlands,Central Coast,Matt Kettmann,Chardonnay
88,35,Washington,Red Mountain,Columbia Valley,Sean P. Sullivan,Malbec
91,35,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Rhône-style Red Blend
91,35,Washington,Wahluke Slope,Columbia Valley,Sean P. Sullivan,Cabernet Franc
91,35,California,Santa Barbara County,Central Coast,Matt Kettmann,Syrah
87,35,California,Carneros,Napa-Sonoma,Virginie Boone,Chardonnay
88,35,California,Napa Valley,Napa,Virginie Boone,Zinfandel
87,35,California,Russian River Valley,Sonoma,Virginie Boone,Zinfandel
91,35,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Rhône-style Red Blend
88,35,California,Dry Creek Valley,Sonoma,Virginie Boone,Petite Sirah
90,35,California,Yolo County,Central Valley,Jim Gordon,Red Blend
90,35,California,Santa Cruz Mountains,Central Coast,Matt Kettmann,Chardonnay
90,35,California,Sta. Rita Hills,Central Coast,Virginie Boone,Grenache
91,35,California,Temecula Valley,South Coast,Matt Kettmann,Red Blend
91,35,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Chardonnay
88,35,Washington,Yakima Valley,Columbia Valley,Sean P. Sullivan,Cabernet Sauvignon
88,35,California,Santa Barbara County,Central Coast,Matt Kettmann,Syrah
91,35,Washington,Red Mountain,Columbia Valley,Paul Gregutt,Syrah
88,35,California,Clarksburg,Central Valley,Jim Gordon,Teroldego
89,35,California,Monterey,Central Coast,Matt Kettmann,Grenache
88,35,California,Sonoma Valley,Sonoma,Virginie Boone,Meritage
89,35,Washington,Wahluke Slope,Columbia Valley,Sean P. Sullivan,Cabernet Franc
87,35,California,Paso Robles,Central Coast,Matt Kettmann,Viognier
93,35,Oregon,Dundee Hills,Willamette Valley,Paul Gregutt,Pinot Noir
89,35,California,Alexander Valley,Sonoma,Virginie Boone,Malbec
89,35,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Bordeaux-style Red Blend
88,35,California,Happy Canyon of Santa Barbara,Central Coast,Matt Kettmann,White Blend
91,35,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Chardonnay
91,35,California,Temecula Valley,South Coast,Matt Kettmann,Red Blend
88,35,Oregon,Applegate Valley,Southern Oregon,Paul Gregutt,Meritage
91,35,California,Los Carneros,Napa-Sonoma,Virginie Boone,Chardonnay
87,35,Oregon,Dundee Hills,Willamette Valley,Paul Gregutt,Pinot Noir
91,35,California,Sta. Rita Hills,Central Coast,Virginie Boone,Pinot Noir
92,35,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,Bordeaux-style Red Blend
92,35,Washington,Red Mountain,Columbia Valley,Paul Gregutt,Syrah
91,35,Washington,Walla Walla Valley (WA),Columbia Valley,Sean P. Sullivan,Petit Verdot
89,35,Washington,Yakima Valley,Columbia Valley,Paul Gregutt,Cabernet Sauvignon
90,35,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Bordeaux-style Red Blend
89,35,California,Arroyo Seco,Central Coast,Matt Kettmann,Pinot Noir
93,35,Washington,Walla Walla Valley (WA),Columbia Valley,Paul Gregutt,Syrah
90,35,California,Russian River Valley,Sonoma,Virginie Boone,Chardonnay
87,35,California,Napa Valley,Napa,Virginie Boone,Cabernet Sauvignon
90,35,Washington,Walla Walla Valley (WA),Columbia Valley,Sean P. Sullivan,Cabernet Sauvignon
90,35,California,Napa Valley,Napa,Virginie Boone,Syrah
91,35,Washington,Yakima Valley,Columbia Valley,Paul Gregutt,Cabernet Sauvignon
91,35,Oregon,Oregon,Oregon Other,Paul Gregutt,Rosé
91,35,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Chardonnay
91,35,Oregon,Eola-Amity Hills,Willamette Valley,Paul Gregutt,Pinot Noir
88,35,Washington,Walla Walla Valley (WA),Columbia Valley,Sean P. Sullivan,Rhône-style Red Blend
89,35,Washington,Lake Chelan,Columbia Valley,Sean P. Sullivan,Malbec
88,35,California,Russian River Valley,Sonoma,Virginie Boone,Chardonnay
90,35,Washington,Horse Heaven Hills,Columbia Valley,Paul Gregutt,Mourvèdre
83,35,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
92,35,California,Adelaida District,Central Coast,Matt Kettmann,Rhône-style White Blend
92,35,California,Alexander Valley,Sonoma,Virginie Boone,Merlot
81,35,California,Livermore Valley,Central Coast,Virginie Boone,Petite Sirah
93,35,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
93,35,California,Santa Barbara County,Central Coast,Matt Kettmann,Pinot Noir
91,35,California,Russian River Valley,Sonoma,Virginie Boone,Pinot Noir
87,35,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Cabernet Sauvignon
90,35,California,Amador County,Sierra Foothills,Jim Gordon,Red Blend
93,35,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Chardonnay
92,35,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,White Blend
88,35,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Bordeaux-style Red Blend
88,35,California,Sonoma County,Sonoma,Virginie Boone,Cabernet Sauvignon
91,35,Oregon,Elkton Oregon,Southern Oregon,Paul Gregutt,Pinot Noir
86,35,California,North Coast,North Coast,Jim Gordon,Rhône-style Red Blend
85,35,Washington,Horse Heaven Hills,Columbia Valley,Sean P. Sullivan,Syrah
85,35,Washington,Walla Walla Valley (WA),Columbia Valley,Sean P. Sullivan,Malbec
88,35,California,Santa Maria Valley,Central Coast,Matt Kettmann,Chardonnay
92,35,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
88,35,Washington,Red Mountain,Columbia Valley,Sean P. Sullivan,Red Blend
90,35,Washington,Red Mountain,Columbia Valley,Paul Gregutt,Viognier
93,35,California,Santa Maria Valley,Central Coast,Matt Kettmann,Chardonnay
93,35,California,Santa Maria Valley,Central Coast,Matt Kettmann,Pinot Noir
92,35,Washington,Red Mountain,Columbia Valley,Sean P. Sullivan,Bordeaux-style Red Blend
87,35,Washington,Horse Heaven Hills,Columbia Valley,Sean P. Sullivan,Cabernet Sauvignon
85,35,California,Lodi,Central Valley,Virginie Boone,Petit Verdot
89,35,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
91,35,California,Russian River Valley,Sonoma,Virginie Boone,Syrah
85,35,California,Sonoma County,Sonoma,Virginie Boone,Cabernet Sauvignon
91,35,California,Russian River Valley,Sonoma,Virginie Boone,Pinot Noir
92,35,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Cabernet Sauvignon
89,35,Oregon,Chehalem Mountains,Willamette Valley,Paul Gregutt,Pinot Noir
88,35,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,Red Blend
88,35,California,Dry Creek Valley,Sonoma,Virginie Boone,Zinfandel
90,35,Washington,Washington,Washington Other,Paul Gregutt,Red Blend
84,35,California,Sierra Foothills,Sierra Foothills,Virginie Boone,Syrah
91,35,Oregon,Ribbon Ridge,Willamette Valley,Paul Gregutt,Pinot Noir
86,35,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
90,35,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Gris
91,35,California,Paso Robles,Central Coast,Matt Kettmann,Rhône-style White Blend
91,35,California,Edna Valley,Central Coast,Matt Kettmann,Pinot Noir
91,35,Oregon,Eola-Amity Hills,Willamette Valley,Paul Gregutt,Pinot Noir
86,35,Washington,Walla Walla Valley (WA),Columbia Valley,Paul Gregutt,Tempranillo
90,35,California,Russian River Valley,Sonoma,Virginie Boone,Chardonnay
93,35,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Bordeaux-style Red Blend
93,35,California,Santa Maria Valley,Central Coast,Matt Kettmann,Chardonnay
91,35,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,Bordeaux-style Red Blend
87,35,California,Lodi,Central Valley,Virginie Boone,Cabernet Franc
89,35,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
86,35,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
90,35,California,St. Helena,Napa,Virginie Boone,Petite Sirah
92,35,Oregon,Ribbon Ridge,Willamette Valley,Paul Gregutt,Pinot Noir
90,35,Washington,Red Mountain,Columbia Valley,Paul Gregutt,Syrah
93,35,California,Paso Robles,Central Coast,Matt Kettmann,G-S-M
90,35,California,California,California Other,Jim Gordon,Bordeaux-style Red Blend
93,35,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,Red Blend
92,35,California,Monterey County,Central Coast,Matt Kettmann,Rhône-style Red Blend
92,35,California,Napa Valley,Napa,Virginie Boone,Merlot
93,35,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,Bordeaux-style Red Blend
92,35,California,California,California Other,Jim Gordon,Red Blend
89,35,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Merlot
87,35,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,Cabernet Franc
91,35,California,Russian River Valley,Sonoma,Joe Czerwinski,Pinot Noir
89,35,California,Paso Robles,Central Coast,Matt Kettmann,Petite Sirah
89,35,California,Santa Barbara County,Central Coast,Matt Kettmann,Syrah
91,35,California,Alexander Valley,Sonoma,Virginie Boone,Sauvignon Blanc
90,35,California,Russian River Valley,Sonoma,Virginie Boone,Chardonnay
88,35,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,Syrah
90,35,California,Santa Lucia Highlands,Central Coast,Matt Kettmann,Pinot Noir
92,35,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Syrah
93,35,Oregon,Walla Walla Valley (OR),Oregon Other,Sean P. Sullivan,Red Blend
90,35,California,Napa Valley,Napa,Virginie Boone,Chardonnay
87,35,California,Paso Robles,Central Coast,Matt Kettmann,Zinfandel
87,35,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,Red Blend
92,35,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
82,35,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Rosé
93,35,Oregon,Eola-Amity Hills,Willamette Valley,Paul Gregutt,Riesling
88,35,Washington,Naches Heights,Columbia Valley,Sean P. Sullivan,Barbera
86,35,California,California,California Other,Matt Kettmann,Red Blend
88,35,Oregon,Rogue Valley,Southern Oregon,Paul Gregutt,Malbec
92,35,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Bordeaux-style Red Blend
90,35,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Bordeaux-style Red Blend
91,35,California,California,California Other,Jim Gordon,White Blend
91,35,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
93,35,California,Santa Maria Valley,Central Coast,Matt Kettmann,Chardonnay
90,35,California,Diamond Mountain District,Napa,Virginie Boone,Grüner Veltliner
90,35,California,Santa Barbara County,Central Coast,Matt Kettmann,Red Blend
91,35,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,Bordeaux-style Red Blend
89,35,California,Livermore Valley,Central Coast,Jim Gordon,Syrah
90,35,California,Carneros,Napa-Sonoma,Virginie Boone,Chardonnay
90,35,California,Sonoma Valley,Sonoma,Virginie Boone,Cabernet Sauvignon
