ID,name,category,main_category,currency,goal,pledged,state,backers,country,usd_pledged_real,usd_goal_real
250604726,The Glass Project,Mixed Media,Art,USD,10000,10832,successful,45,US,10832,10000
1583763687,Agenda Consciente,Calendars,Publishing,EUR,2800,42,failed,3,ES,44.89,2992.64
41444141,Ages Coffee House & Restaurant featuring a variety of coffee,Restaurants,Food,USD,650000,87,failed,3,US,87,650000
34458867,Melts,Painting,Art,USD,1000,36,failed,2,US,36,1000
1817155133,FLICfest 2013: A festival of independent choreography,Dance,Dance,USD,6000,6035,successful,90,US,6035,6000
1666299284,A Really Awesome Comic Book Critique,Events,Comics,USD,100,106,successful,7,US,106,100
1189285857,"""I'm The Legendary Dragon Slayer"" T-SHIRT",Apparel,Fashion,GBP,500,50,failed,2,GB,64.83,648.34
1554629042,A football website with content driven by the fans.,Web,Technology,GBP,1000,10,canceled,1,GB,15.71,1570.97
1042824812,Trees And Queens T-Shirts!,Music,Music,GBP,350,67,failed,5,GB,105.01,548.54
1873270874,Howie's Hot Dog Deli mobile kitchen (Canceled),Food,Food,USD,9900,31,canceled,2,US,31,9900
1466430414,The Sage Novel Series by Marian Allen,Fiction,Publishing,USD,200,1268,successful,70,US,1268,200
22611787,Poetry in Prague (Canceled),Poetry,Publishing,USD,2000,115,canceled,2,US,115,2000
606709901,Save Paw Prints,Design,Design,USD,38000,26,failed,2,US,26,38000
1439898992,Bros Season 2: The Trump Years,Comedy,Film & Video,USD,15000,16532.69,successful,138,US,16532.69,15000
835330415,"New album ""Elephant Amnesia"" from Rebelmatic",Music,Music,USD,2000,299,failed,12,US,299,2000
1086642554,A challenge from you to me - unique drawing for you,Illustration,Art,USD,500,1046,successful,25,US,1046,500
901869324,Start a dream movement with the first step.,Fashion,Fashion,USD,1000,20,failed,1,US,20,1000
1948849578,Carbon Fiber Bow Tie,Apparel,Fashion,USD,1000,2268,successful,48,US,2268,1000
716607671,2017 College Football Factoids,Apps,Technology,USD,55556,5,failed,1,US,5,55556
503012960,A Thousand Thoughts,Documentary,Film & Video,USD,50000,54122.01,successful,497,US,54122.01,50000
981343120,I want to bring authentic Thai food to the United States,Farmer's Markets,Food,USD,2000,5,failed,1,US,5,2000
1337148279,Digit Math: Results? Y=3+S!,Video Games,Games,USD,8101.01,65,failed,2,US,65,8101.01
954866774,TREP (Superhero),Animation,Film & Video,USD,2500,716,failed,18,US,716,2500
1719651350,Pound Cake Plan,Small Batch,Food,USD,3000,200,failed,5,US,200,3000
448512849,Anti Snore Wearable,Wearables,Technology,EUR,100000,33791,failed,338,NL,35274.28,104389.58
1100760102,Marijuana Nightly News : Pot Stock Report,Webseries,Film & Video,USD,7000,1,failed,1,US,1,7000
98904547,The Beginning Farmer Show Video Project,Documentary,Film & Video,USD,1200,3400,successful,82,US,3400,1200
513950813,Prisma Tropical: A New Album by Balún,Electronic Music,Music,USD,10000,12385,successful,277,US,12385,10000
466731916,Siegebreakers,Video Games,Games,USD,10000,11262,successful,187,US,11262,10000
2131578479,King of Wings,Food,Food,USD,200,15,failed,1,US,15,200
542385466,Let's journey together.,Faith,Music,USD,10000,1900,failed,17,US,1900,10000
1209921647,CHARLA MAINE: A Short Film,Shorts,Film & Video,USD,3000,3100,successful,57,US,3100,3000
811819810,"SOUR ""Life is Music"" Phenakistoscope music video",Animation,Film & Video,USD,2000,2596,successful,22,US,2596,2000
858865800,The Cardboard Standing Desk: Stand Up for Creativity,Product Design,Design,USD,25000,50091.92,successful,671,US,50091.92,25000
1758395236,Portrait of a Priest: The Story of Father Damas Chale,Nonfiction,Publishing,USD,1500,1520,successful,29,US,1520,1500
1413383130,The Phollet (fall-it) The Minimalist Phone Case + Wallet,Fashion,Fashion,USD,5000,6691,successful,336,US,6691,5000
549445254,BARPIG - The Adventure Party Game,Games,Games,EUR,3000,11620,successful,354,NL,13670.91,3529.49
546042317,"Rocko, the Christmas Bat",Children's Books,Publishing,USD,2500,1276,failed,20,US,1276,2500
1567877638,Urban Stencil,Conceptual Art,Art,USD,400,102,failed,6,US,102,400
1311381132,The Island,Fiction,Publishing,USD,400,1599,successful,62,US,1599,400
1988761021,"Tug A Dog (Super strong tug toy, tugs back too).",Interactive Design,Design,USD,8000,1302,failed,12,US,1302,8000
1518590983,Finders Keepers Chapter 2,Webcomics,Comics,USD,300,332,successful,7,US,332,300
1588223428,La Belle Epoque - a musical vaudeville tale in 7 acts,Performance Art,Art,USD,8500,8512.99,successful,55,US,8512.99,8500
60090848,Survive Me Miolhr,Games,Games,USD,45000,31,failed,4,US,31,45000
1267415269,Realize Carpathian Health Resort,Literary Journals,Publishing,USD,1500,2220,successful,22,US,2220,1500
95672182,Motorist vs Bocas: A comic book crossover event by Jake Estrada and Billy Champion,Comics,Comics,USD,1000,155,failed,6,US,155,1000
554118674,"Canine Portraits, 150 dog breed paintings in six months.",Painting,Art,USD,5000,5125,successful,28,US,5125,5000
1001714289,HoodRatz,Shorts,Film & Video,USD,800,1072,successful,18,US,1072,800
1471553206,Deverra Birth Stools,Product Design,Design,CAD,5000,5595,successful,33,CA,4202.66,3755.73
858339943,Tri-Lock Insert,Product Design,Design,USD,15000,417,failed,18,US,417,15000
1984157349,iPads & Autism: How to Guide (Canceled),Technology,Technology,USD,10000,1707,canceled,38,US,1707,10000
1074791936,Redundant Clock,Product Design,Design,USD,10000,22214,successful,307,US,22214,10000
628957576,Bronco's World,Comedy,Film & Video,GBP,2400,160,failed,5,GB,250.92,3763.76
1421510479,Rover Parking - Share to be Different,Apps,Technology,CAD,5000,5846,successful,52,CA,4791.8,4098.36
1648178530,The Homeplace: Photos from Historic African American Hamlets,Photography,Photography,USD,8910,9501,successful,123,US,9501,8910
1508128619,Support the end of financial inequality!,Apparel,Fashion,USD,2000,50,failed,1,US,50,2000
1882351805,Booty Hunters,Video Games,Games,USD,8000,3736,failed,31,US,3736,8000
849200289,Frogbelly and Symphony presents album 'Blue Bright Ow Sleep',Music,Music,USD,16000,16219,successful,224,US,16219,16000
1925350225,DC-Tri: The First Truly Universal Stand-Up Electric Trike,Product Design,Design,USD,50000,61963,successful,37,US,61963,50000
148504437,Story Time Squares,Tabletop Games,Games,USD,50000,102,failed,4,US,102,50000
1858019841,RUSTICA - Aged Silver Rings,Product Design,Design,USD,5000,208,failed,4,US,208,5000
184455483,the 'Mericans 'So Late It Hurts' LP / CD Release Project,Music,Music,USD,5000,5091.99,successful,121,US,5091.99,5000
797974441,Green Toaster : Enjoy your clean mobile life.,Technology,Technology,GBP,400000,2,failed,2,GB,3.13,625390.87
468116832,Claude Martin's First Solo Old Time Fiddle Album,Country & Folk,Music,USD,2500,2524,successful,41,US,2524,2500
288598415,Jump Start Tin Roof Market Jams & Jellies,Food,Food,USD,2000,30,failed,2,US,30,2000
1702592591,Southern Maryland Music Collaboration,Music,Music,USD,1200,210,failed,3,US,210,1200
7442414,WIKILUTION - the wiki to collect ideas and inventions,Technology,Technology,EUR,10000,131,failed,5,DE,146.75,11201.97
853147703,Streaming Kit to start a Let's Play and Twitch Channel.,Video Games,Games,USD,800,11,failed,3,US,11,800
691464128,Electability Card Game,Tabletop Games,Games,USD,12000,1788,canceled,38,US,1788,12000
1565150110,"""High Heels, Low Standards""",Webseries,Film & Video,USD,2500,455,failed,5,US,455,2500
951461727,"Dust Rust and Oil, a community project and antique adventure",Product Design,Design,USD,5000,5000,successful,24,US,5000,5000
1733820234,Poster Prints,Digital Art,Art,USD,150,150,successful,4,US,150,150
1827099153,UV-Klean,Technology,Technology,USD,400000,2,failed,2,US,2,400000
657030609,Bolivian Sounds to the World,World Music,Music,USD,7000,1701,failed,16,US,1701,7000
1789002862,KEYMIX - titanium multi-tool+Titanium Bottle Opener,Product Design,Design,USD,2000,262,canceled,10,US,262,2000
345574547,as much as we've put in: a poetrynight anthology,Poetry,Publishing,USD,1000,1147,successful,39,US,1147,1000
405301067,Sustainable Beauty - Refill your Beauty & Health,Technology,Technology,GBP,3500,156,failed,3,GB,201.85,4528.69
1020337741,This Train Is Definitely Crashing: CrewSC Away Days,Anthologies,Publishing,USD,1250,1415,successful,36,US,1415,1250
2081534875,L.A. River Brewing Company,Food,Food,USD,75000,37500,failed,358,US,37500,75000
1350426281,Clutch for Men,Crafts,Crafts,USD,20000,99,failed,7,US,99,20000
787874673,Wolfram Fox Tungsten Spinning Top,Design,Design,USD,5000,7031,successful,68,US,7031,5000
426067238,Power Q Case : The Complete Wireless Charging Experience,Gadgets,Technology,CAD,65000,7254,canceled,58,CA,5367.37,48094.71
447408232,Edyn: Welcome to the connected garden.,Hardware,Technology,USD,100000,384201.63,successful,2336,US,384201.63,100000
1827363262,Hardwood Culinary Accessories Crafted from Reclaimed Wood,Conceptual Art,Art,USD,1000,150,canceled,1,US,150,1000
1677365570,3 in 1 Multi-Pack,Design,Design,GBP,11000,115,failed,3,GB,146.65,14027.75
783946887,SPECTRUM,Film & Video,Film & Video,USD,75000,2200,failed,18,US,2200,75000
844476521,Greensbury: American Organic Meat & Seafood Delivered,Farms,Food,USD,25000,28989,successful,82,US,28989,25000
1196941957,Andino Francis Artisan Leather,Accessories,Fashion,USD,7000,3125,failed,52,US,3125,7000
1896791190,Meridian Bicycle Playing Cards TPXDesigns,Tabletop Games,Games,USD,15000,16793,successful,285,US,16793,15000
1018650901,Artist Residency in Italy-summer 2017,Painting,Art,USD,650,1136,successful,19,US,1136,650
170326939,"""Raza"" - New Darshan Album ft. Basya Schechter",World Music,Music,USD,15000,19837,successful,228,US,19837,15000
548888615,Hubert the Humanoid: Your Advanced Robotics Study Buddy,Robots,Technology,USD,20000,60773.1,successful,99,US,60773.1,20000
369384407,Shooter's Den,Video Games,Games,GBP,3000,10,failed,2,GB,15.44,4631.92
521188294,Wimmers' Whistlestop Weiner Shoppe,Restaurants,Food,USD,20000,30,failed,1,US,30,20000
1872328269,LEADING FROM THE TRENCHES,Nonfiction,Publishing,USD,8000,478,canceled,11,US,478,8000
221261743,Monsters (Short Film) Festival Campaign,Shorts,Film & Video,GBP,200,5,failed,1,GB,8.44,337.52
1251977485,Translation / traduction 7 novels FR to ENG,Young Adult,Publishing,CAD,9950,105,failed,1,CA,77.65,7357.83
879804080,Support Free and Independent Journalism in East Africa,Print,Journalism,USD,60000,250,failed,3,US,250,60000
1107828798,Words without Borders: Mexican Drug War Issue,Publishing,Publishing,USD,10000,10124,successful,165,US,10124,10000
798121089,Paper Chase,Comedy,Film & Video,USD,50000,52149.6,successful,898,US,52149.6,50000
233949258,"Olympias and the Oleos(c)""The Mighty Georgia Peaches""",Family,Film & Video,USD,25000,435,failed,5,US,435,25000
425880591,SOCCER DUEL ONLINE,Mobile Games,Games,JPY,330000,21250,failed,4,JP,190.86,2963.89
1113532115,Creature Clans,Playing Cards,Games,GBP,500,205,failed,12,GB,263.5,642.67
168701353,Scratch Bakery,Food,Food,USD,10000,10069,successful,45,US,10069,10000
1324125065,JetDude | The Game,Mobile Games,Games,NOK,15000,69,failed,1,NO,8.13,1767.8
589821784,The Jacks: Unique Crying Candles & Holders for your FUNNESS!,Product Design,Design,USD,15000,100250,successful,1537,US,100250,15000
512085259,Feral Child,Experimental,Theater,USD,2000,2000,successful,21,US,2000,2000
1229004595,"Sabrina's Decorator Show House Project, May 2013",Design,Design,USD,8000,410,failed,9,US,410,8000
1803038298,Alzheimer: an opportunity to Love!,Experimental,Theater,USD,5000,102,failed,6,US,102,5000
2137286253,E-Vent: The Energy Smart Vent and Mobile App,Hardware,Technology,USD,58000,23535,failed,292,US,23535,58000
1788641451,Kickstart John Martin's music,Pop,Music,USD,75000,6305,failed,25,US,6305,75000
1357467680,Mystic Destinies: Echoes - The Dark Epic Visual Novel,Video Games,Games,USD,7200,8033,successful,269,US,8033,7200
1990227594,Production & Release of our Debut CD The Drexels,Music,Music,USD,850,75,failed,2,US,75,850
265948067,Cooking Syrian Style,Food,Food,USD,7500,40,failed,2,US,40,7500
1007543210,Melody Zephyr and The Tracks Debut EP and MUSIC VIDEO!,Music,Music,USD,5000,450,failed,12,US,450,5000
469522968,BAG CATCHER -  Hold Up To 8 Bags (Up To 60 lbs) As One Unit,Product Design,Design,USD,18000,2024,failed,84,US,2024,18000
1984836376,Zachg needs help for this level up. These albums.,Hip-Hop,Music,USD,2500,65,failed,3,US,65,2500
2145869,The Imaginary Menagerie,Theater,Theater,USD,3700,3825,successful,35,US,3825,3700
675160375,Cuba-ism...a Work in Progress,Painting,Art,USD,4275,10086,successful,40,US,10086,4275
723225203,Epic Kingdoms Online,Video Games,Games,USD,100000,101,failed,4,US,101,100000
1600098279,Will You Take This Man?: A Gay Rom Com,Romance,Film & Video,USD,20000,11200,failed,62,US,11200,20000
1700228941,Halley Daigle's Dance Show,Dance,Dance,USD,300,310,successful,14,US,310,300
1233449306,The House of Greens,Community Gardens,Food,USD,500,22,failed,3,US,22,500
2132041323,New iKneed Lap Desk for your tablet and laptop,Product Design,Design,USD,8000,536,failed,7,US,536,8000
1589784292,21 LEGO® Houses You Can Build: Unofficial Directions,Games,Games,USD,25000,277,failed,10,US,277,25000
973952724,"La Vie En Rose Band ""Tribute to Edith Piaf"" EP",World Music,Music,USD,3500,3515,successful,10,US,3515,3500
1472589810,P.i - The First High-Quality Weather Balloon Shuttle,Space Exploration,Technology,GBP,650,650,successful,20,GB,920.26,920.26
601939035,Mele Murals - A Documentary on Native Hawaiian Identity,Documentary,Film & Video,USD,30000,35563,successful,287,US,35563,30000
1912994724,PuriLamp - the healthy sleep improver,Product Design,Design,EUR,2500,2907,successful,19,AT,3177.36,2732.51
1009283425,MissWickedGoat Art,Illustration,Art,AUD,1000,320,failed,5,AU,242.35,757.35
148425472,"Pretty Glam Sexy Socks!  by, fotsie MADE IN THE USA",Accessories,Fashion,USD,12000,115,failed,5,US,115,12000
1349268834,"Get Our Inspired, Organic Jams onto Store Shelves",Food,Food,USD,5347,5819,successful,136,US,5819,5347
478330559,Road Kill Photo Bomb,People,Photography,USD,1000,1,failed,1,US,1,1000
1939154035,Poleplant - bamboo ski poles handcrafted in the French Alps,Woodworking,Crafts,EUR,2000,4628,successful,50,FR,5135.2,2219.19
1739127177,MittGrips: Keep children’s mittens on and snow out!,Product Design,Design,CAD,18000,5417,failed,124,CA,4352.75,14463.64
2085250465,Back my new wedding stationery and gifts venture,DIY,Crafts,GBP,375,397,successful,31,GB,539.43,509.54
23883770,"TüDr: ""The Uber of Tutoring.""",Apps,Technology,USD,25000,625,failed,6,US,625,25000
1350901987,The Battle Over the KXL: Stories from the American Heartland,Documentary,Film & Video,USD,7500,7725,successful,97,US,7725,7500
1691721828,Prepare Magnoral for the World,Fiction,Publishing,USD,20000,1,failed,1,US,1,20000
832198516,Freaky Ferguson's Fabulous Falernum (Canceled),Small Batch,Food,USD,1250,78,canceled,2,US,78,1250
1252917793,Thermio cases : paint by finger on iPhone iPad (Canceled),Product Design,Design,USD,15000,4695,canceled,42,US,4695,15000
1818129274,"Smarty Seal: The Attachable, Instant Food Storage Solution",Product Design,Design,USD,20000,3405,canceled,19,US,3405,20000
1391429541,The Poo Vault carries smelly Dog Poo Bags without the smell,Product Design,Design,USD,14500,6537,failed,100,US,6537,14500
264582568,Final Days [The Last Prayer] - Apocalyptic War Series,Film & Video,Film & Video,USD,5000,270,failed,3,US,270,5000
180341363,Mooooving the Milkhouse!,Food,Food,USD,16500,4179.5,failed,57,US,4179.5,16500
1570614751,Toronto - Making the Invisible Visible,Public Art,Art,CAD,1700,1160,failed,20,CA,930.53,1363.71
2007686590,Incurator Zipper Bag Hanger,Gadgets,Technology,USD,10000,881,failed,36,US,881,10000
1330970606,ONEDAY Sneaker Kit,DIY,Crafts,EUR,10000,16490,successful,201,NL,17624.49,10687.99
619513329,"Loon Apiary - Beekeeping Expansion (Bees, Honeybees, Honey)",Food,Food,USD,825,1167,successful,24,US,1167,825
1135626787,The Illustrated Wok: Chinese food like you've never seen,Cookbooks,Food,USD,10000,47351,successful,1063,US,47351,10000
968329092,Outlaw Poet: A documentary film on Ron Whitehead,Documentary,Film & Video,USD,100000,1350,failed,6,US,1350,100000
1501907570,The Parking Space,Shorts,Film & Video,USD,300,630,successful,14,US,630,300
1775392450,Sutherland Makerspace,Makerspaces,Technology,USD,20000,760,failed,6,US,760,20000
1407887181,Lovedesh™. My design dream for the 'Third World'. (Canceled),Fashion,Fashion,GBP,100000,594,canceled,13,GB,961.76,161911.86
490848826,Land of Fire and Ice,Documentary,Film & Video,USD,3300,50,failed,2,US,50,3300
1584184375,Honk if you love GMOs! Bumper Sticker,Graphic Design,Design,USD,116,169,successful,19,US,169,116
1953091111,Oaxaca or Bust!!,Comedy,Film & Video,USD,450,495,successful,18,US,495,450
1182627414,DEMIGODS & DEMONS - The Cresnix Twins,Fiction,Publishing,USD,3000,15,failed,1,US,15,3000
403672307,Honoré Farm & Mill • building a mobile mill house,Food Trucks,Food,USD,50000,57136,successful,139,US,57136,50000
608045964,Angela Peterson Record,Country & Folk,Music,USD,20000,22320,successful,89,US,22320,20000
1753062876,Big Nick #2,Comic Books,Comics,CAD,2000,3845,successful,77,CA,2792.1,1452.33
597160472,DIY Christmas Angels,Product Design,Design,GBP,1000,1,failed,1,GB,1.51,1509.89
1440841278,The Scattered Bond by E.D.E. Bell,Fiction,Publishing,USD,2500,3853,successful,100,US,3853,2500
1383215191,The Futurists,Documentary,Film & Video,GBP,500,1071,successful,59,GB,1626.23,759.21
888599118,Fight Time - Family Card Game for 2-8 Players! (Canceled),Playing Cards,Games,USD,2500,594,canceled,14,US,594,2500
1043902615,Handcrafted Tibetan Stitch Markers,Knitting,Crafts,USD,4500,4615,successful,65,US,4615,4500
1469757151,Vinco Wallet - The Profoundly Thin Veg-Tan Card Sleeve.,Accessories,Fashion,GBP,3000,7236,successful,172,GB,9004.26,3733.11
